Datetime,AEP_MW,Year,Month,Day,Hour,Weekday,WeekOfYear,DayOfYear,IsWeekend,AEP_MW_lag1,AEP_MW_lag24,AEP_MW_lag168,AEP_MW_rolling_mean_24,AEP_MW_rolling_mean_168
2008-03-15 12:00:00,16133.0,2008,3,15,12,5,11,75,1,16413.0,15587.0,16258.0,15283.583333333334,16343.732142857143
2008-03-15 13:00:00,15853.0,2008,3,15,13,5,11,75,1,16133.0,15413.0,15860.0,15301.916666666666,16343.690476190477
2008-03-15 14:00:00,15609.0,2008,3,15,14,5,11,75,1,15853.0,15219.0,15688.0,15318.166666666666,16343.220238095239
2008-03-15 15:00:00,15446.0,2008,3,15,15,5,11,75,1,15609.0,14957.0,15434.0,15338.541666666666,16343.291666666666
2008-03-15 16:00:00,15312.0,2008,3,15,16,5,11,75,1,15446.0,14782.0,15132.0,15360.625,16344.363095238095
2008-03-15 17:00:00,15459.0,2008,3,15,17,5,11,75,1,15312.0,15044.0,15031.0,15377.916666666666,16346.910714285714
2008-03-15 18:00:00,15542.0,2008,3,15,18,5,11,75,1,15459.0,15294.0,15091.0,15388.25,16349.595238095239
2008-03-15 19:00:00,15543.0,2008,3,15,19,5,11,75,1,15542.0,15354.0,15253.0,15396.125,16351.32142857143
2008-03-15 20:00:00,15975.0,2008,3,15,20,5,11,75,1,15543.0,16011.0,15605.0,15394.625,16353.52380952381
2008-03-15 21:00:00,16272.0,2008,3,15,21,5,11,75,1,15975.0,17024.0,16399.0,15363.291666666666,16352.767857142857
2008-03-15 22:00:00,16047.0,2008,3,15,22,5,11,75,1,16272.0,17013.0,16304.0,15323.041666666666,16351.238095238095
2008-03-15 23:00:00,15611.0,2008,3,15,23,5,11,75,1,16047.0,16501.0,15870.0,15285.958333333334,16349.69642857143
2008-03-16 00:00:00,14906.0,2008,3,16,0,6,11,76,1,15611.0,15904.0,15271.0,15244.375,16347.52380952381
2008-03-14 01:00:00,14183.0,2008,3,14,1,4,11,74,0,14906.0,14271.0,15486.0,15240.708333333334,16339.767857142857
2008-03-14 02:00:00,13769.0,2008,3,14,2,4,11,74,0,14183.0,13852.0,15174.0,15237.25,16331.404761904761
2008-03-14 03:00:00,13740.0,2008,3,14,3,4,11,74,0,13769.0,13614.0,15085.0,15242.5,16323.39880952381
2008-03-14 04:00:00,13816.0,2008,3,14,4,4,11,74,0,13740.0,13567.0,15124.0,15252.875,16315.613095238095
2008-03-14 05:00:00,14032.0,2008,3,14,5,4,11,74,0,13816.0,13712.0,15369.0,15266.208333333334,16307.654761904761
2008-03-14 06:00:00,15028.0,2008,3,14,6,4,11,74,0,14032.0,14066.0,16101.0,15306.291666666666,16301.267857142857
2008-03-14 07:00:00,16710.0,2008,3,14,7,4,11,74,0,15028.0,14749.0,17318.0,15388.0,16297.64880952381
2008-03-14 08:00:00,17845.0,2008,3,14,8,4,11,74,0,16710.0,15479.0,18035.0,15486.583333333334,16296.517857142857
2008-03-14 09:00:00,17796.0,2008,3,14,9,4,11,74,0,17845.0,16025.0,18211.0,15560.375,16294.047619047618
2008-03-14 10:00:00,17628.0,2008,3,14,10,4,11,74,0,17796.0,16409.0,17984.0,15611.166666666666,16291.92857142857
2008-03-14 11:00:00,17495.0,2008,3,14,11,4,11,74,0,17628.0,16413.0,17625.0,15656.25,16291.154761904761
2008-03-14 12:00:00,17078.0,2008,3,14,12,4,11,74,0,17495.0,16133.0,17198.0,15695.625,16290.440476190477
2008-03-14 13:00:00,16950.0,2008,3,14,13,4,11,74,0,17078.0,15853.0,16709.0,15741.333333333334,16291.875
2008-03-14 14:00:00,16720.0,2008,3,14,14,4,11,74,0,16950.0,15609.0,16181.0,15787.625,16295.083333333334
2008-03-14 15:00:00,16654.0,2008,3,14,15,4,11,74,0,16720.0,15446.0,15801.0,15837.958333333334,16300.160714285714
2008-03-14 16:00:00,16478.0,2008,3,14,16,4,11,74,0,16654.0,15312.0,15482.0,15886.541666666666,16306.089285714286
2008-03-14 17:00:00,16295.0,2008,3,14,17,4,11,74,0,16478.0,15459.0,15228.0,15921.375,16312.440476190477
2008-03-14 18:00:00,16332.0,2008,3,14,18,4,11,74,0,16295.0,15542.0,15220.0,15954.291666666666,16319.059523809523
2008-03-14 19:00:00,16244.0,2008,3,14,19,4,11,74,0,16332.0,15543.0,15127.0,15983.5,16325.708333333334
2008-03-14 20:00:00,16394.0,2008,3,14,20,4,11,74,0,16244.0,15975.0,15451.0,16000.958333333334,16331.32142857143
2008-03-14 21:00:00,16695.0,2008,3,14,21,4,11,74,0,16394.0,16272.0,16137.0,16018.583333333334,16334.642857142857
2008-03-14 22:00:00,16438.0,2008,3,14,22,4,11,74,0,16695.0,16047.0,15844.0,16034.875,16338.17857142857
2008-03-14 23:00:00,15954.0,2008,3,14,23,4,11,74,0,16438.0,15611.0,15444.0,16049.166666666666,16341.214285714286
2008-03-15 00:00:00,14884.0,2008,3,15,0,5,11,75,1,15954.0,14906.0,14598.0,16048.25,16342.916666666666
2008-03-13 01:00:00,15631.0,2008,3,13,1,3,11,73,0,14884.0,14183.0,15514.0,16108.583333333334,16343.613095238095
2008-03-13 02:00:00,15391.0,2008,3,13,2,3,11,73,0,15631.0,13769.0,15051.0,16176.166666666666,16345.636904761905
2008-03-13 03:00:00,15351.0,2008,3,13,3,3,11,73,0,15391.0,13740.0,14975.0,16243.291666666666,16347.875
2008-03-13 04:00:00,15470.0,2008,3,13,4,3,11,73,0,15351.0,13816.0,15074.0,16312.208333333334,16350.232142857143
2008-03-13 05:00:00,15667.0,2008,3,13,5,3,11,73,0,15470.0,14032.0,15386.0,16380.333333333334,16351.904761904761
2008-03-13 06:00:00,16606.0,2008,3,13,6,3,11,73,0,15667.0,15028.0,16421.0,16446.083333333332,16353.005952380952
2008-03-13 07:00:00,18218.0,2008,3,13,7,3,11,73,0,16606.0,16710.0,18043.0,16508.916666666668,16354.047619047618
2008-03-13 08:00:00,19285.0,2008,3,13,8,3,11,73,0,18218.0,17845.0,19009.0,16568.916666666668,16355.690476190477
2008-03-13 09:00:00,19142.0,2008,3,13,9,3,11,73,0,19285.0,17796.0,18877.0,16625.0,16357.267857142857
2008-03-13 10:00:00,18604.0,2008,3,13,10,3,11,73,0,19142.0,17628.0,18553.0,16665.666666666668,16357.57142857143
2008-03-13 11:00:00,17815.0,2008,3,13,11,3,11,73,0,18604.0,17495.0,18304.0,16679.0,16354.660714285714
2008-03-13 12:00:00,16944.0,2008,3,13,12,3,11,73,0,17815.0,17078.0,17942.0,16673.416666666668,16348.720238095239
2008-03-13 13:00:00,16733.0,2008,3,13,13,3,11,73,0,16944.0,16950.0,17610.0,16664.375,16343.5
2008-03-13 14:00:00,16501.0,2008,3,13,14,3,11,73,0,16733.0,16720.0,17280.0,16655.25,16338.863095238095
2008-03-13 15:00:00,16245.0,2008,3,13,15,3,11,73,0,16501.0,16654.0,16898.0,16638.208333333332,16334.97619047619
2008-03-13 16:00:00,15859.0,2008,3,13,16,3,11,73,0,16245.0,16478.0,16458.0,16612.416666666668,16331.410714285714
2008-03-13 17:00:00,15625.0,2008,3,13,17,3,11,73,0,15859.0,16295.0,16155.0,16584.5,16328.255952380952
2008-03-13 18:00:00,15489.0,2008,3,13,18,3,11,73,0,15625.0,16332.0,16077.0,16549.375,16324.755952380952
2008-03-13 19:00:00,15517.0,2008,3,13,19,3,11,73,0,15489.0,16244.0,16034.0,16519.083333333332,16321.67857142857
2008-03-13 20:00:00,16016.0,2008,3,13,20,3,11,73,0,15517.0,16394.0,16684.0,16503.333333333332,16317.702380952382
2008-03-13 21:00:00,16849.0,2008,3,13,21,3,11,73,0,16016.0,16695.0,17602.0,16509.75,16313.220238095239
2008-03-13 22:00:00,16559.0,2008,3,13,22,3,11,73,0,16849.0,16438.0,17597.0,16514.791666666668,16307.041666666666
2008-03-13 23:00:00,15817.0,2008,3,13,23,3,11,73,0,16559.0,15954.0,17091.0,16509.083333333332,16299.458333333334
2008-03-14 00:00:00,14843.0,2008,3,14,0,4,11,74,0,15817.0,14884.0,16025.0,16507.375,16292.422619047618
2008-03-12 01:00:00,16276.0,2008,3,12,1,2,11,72,0,14843.0,15631.0,14685.0,16534.25,16301.892857142857
2008-03-12 02:00:00,16092.0,2008,3,12,2,2,11,72,0,16276.0,15391.0,14221.0,16563.458333333332,16313.029761904761
2008-03-12 03:00:00,16138.0,2008,3,12,3,2,11,72,0,16092.0,15351.0,13997.0,16596.25,16325.77380952381
2008-03-12 04:00:00,16041.0,2008,3,12,4,2,11,72,0,16138.0,15470.0,14004.0,16620.041666666668,16337.89880952381
2008-03-12 05:00:00,16041.0,2008,3,12,5,2,11,72,0,16041.0,15667.0,14229.0,16635.625,16348.684523809523
2008-03-12 06:00:00,17201.0,2008,3,12,6,2,11,72,0,16041.0,16606.0,15065.0,16660.416666666668,16361.39880952381
2008-03-12 07:00:00,18966.0,2008,3,12,7,2,11,72,0,17201.0,18218.0,16411.0,16691.583333333332,16376.607142857143
2008-03-12 08:00:00,19777.0,2008,3,12,8,2,11,72,0,18966.0,19285.0,17267.0,16712.083333333332,16391.54761904762
2008-03-12 09:00:00,19476.0,2008,3,12,9,2,11,72,0,19777.0,19142.0,17042.0,16726.0,16406.035714285714
2008-03-12 10:00:00,18871.0,2008,3,12,10,2,11,72,0,19476.0,18604.0,16954.0,16737.125,16417.446428571428
2008-03-12 11:00:00,18267.0,2008,3,12,11,2,11,72,0,18871.0,17815.0,17118.0,16755.958333333332,16424.285714285714
2008-03-12 12:00:00,17634.0,2008,3,12,12,2,11,72,0,18267.0,16944.0,17140.0,16784.708333333332,16427.22619047619
2008-03-12 13:00:00,17247.0,2008,3,12,13,2,11,72,0,17634.0,16733.0,17106.0,16806.125,16428.065476190477
2008-03-12 14:00:00,16834.0,2008,3,12,14,2,11,72,0,17247.0,16501.0,17097.0,16820.0,16426.5
2008-03-12 15:00:00,16521.0,2008,3,12,15,2,11,72,0,16834.0,16245.0,17084.0,16831.5,16423.14880952381
2008-03-12 16:00:00,16120.0,2008,3,12,16,2,11,72,0,16521.0,15859.0,16951.0,16842.375,16418.20238095238
2008-03-12 17:00:00,15949.0,2008,3,12,17,2,11,72,0,16120.0,15625.0,17142.0,16855.875,16411.10119047619
2008-03-12 18:00:00,15822.0,2008,3,12,18,2,11,72,0,15949.0,15489.0,17395.0,16869.75,16401.738095238095
2008-03-12 19:00:00,15936.0,2008,3,12,19,2,11,72,0,15822.0,15517.0,17497.0,16887.208333333332,16392.446428571428
2008-03-12 20:00:00,16556.0,2008,3,12,20,2,11,72,0,15936.0,16016.0,17671.0,16909.708333333332,16385.809523809523
2008-03-12 21:00:00,17605.0,2008,3,12,21,2,11,72,0,16556.0,16849.0,17846.0,16941.208333333332,16384.375
2008-03-12 22:00:00,17593.0,2008,3,12,22,2,11,72,0,17605.0,16559.0,17712.0,16984.291666666668,16383.666666666666
2008-03-12 23:00:00,17014.0,2008,3,12,23,2,11,72,0,17593.0,15817.0,17046.0,17034.166666666668,16383.47619047619
2008-03-13 00:00:00,16126.0,2008,3,13,0,3,11,73,0,17014.0,14843.0,16106.0,17087.625,16383.595238095239
2008-03-11 01:00:00,15942.0,2008,3,11,1,1,11,71,0,16126.0,16276.0,15561.0,17073.708333333332,16385.863095238095
2008-03-11 02:00:00,15711.0,2008,3,11,2,1,11,71,0,15942.0,16092.0,15166.0,17057.833333333332,16389.10714285714
2008-03-11 03:00:00,15439.0,2008,3,11,3,1,11,71,0,15711.0,16138.0,15152.0,17028.708333333332,16390.815476190477
2008-03-11 04:00:00,15599.0,2008,3,11,4,1,11,71,0,15439.0,16041.0,15204.0,17010.291666666668,16393.166666666668
2008-03-11 05:00:00,16026.0,2008,3,11,5,1,11,71,0,15599.0,16041.0,15396.0,17009.666666666668,16396.916666666668
2008-03-11 06:00:00,16991.0,2008,3,11,6,1,11,71,0,16026.0,17201.0,16329.0,17000.916666666668,16400.85714285714
2008-03-11 07:00:00,18614.0,2008,3,11,7,1,11,71,0,16991.0,18966.0,17899.0,16986.25,16405.113095238095
2008-03-11 08:00:00,19671.0,2008,3,11,8,1,11,71,0,18614.0,19777.0,18739.0,16981.833333333332,16410.660714285714
2008-03-11 09:00:00,19382.0,2008,3,11,9,1,11,71,0,19671.0,19476.0,18619.0,16977.916666666668,16415.20238095238
2008-03-11 10:00:00,19006.0,2008,3,11,10,1,11,71,0,19382.0,18871.0,18398.0,16983.541666666668,16418.821428571428
2008-03-11 11:00:00,18798.0,2008,3,11,11,1,11,71,0,19006.0,18267.0,18286.0,17005.666666666668,16421.869047619046
2008-03-11 12:00:00,18236.0,2008,3,11,12,1,11,71,0,18798.0,17634.0,17964.0,17030.75,16423.488095238095
2008-03-11 13:00:00,17818.0,2008,3,11,13,1,11,71,0,18236.0,17247.0,17869.0,17054.541666666668,16423.184523809523
2008-03-11 14:00:00,17593.0,2008,3,11,14,1,11,71,0,17818.0,16834.0,17593.0,17086.166666666668,16423.184523809523
2008-03-11 15:00:00,17198.0,2008,3,11,15,1,11,71,0,17593.0,16521.0,17214.0,17114.375,16423.089285714286
2008-03-11 16:00:00,16935.0,2008,3,11,16,1,11,71,0,17198.0,16120.0,16980.0,17148.333333333332,16422.821428571428
2008-03-11 17:00:00,16798.0,2008,3,11,17,1,11,71,0,16935.0,15949.0,16949.0,17183.708333333332,16421.92261904762
2008-03-11 18:00:00,16836.0,2008,3,11,18,1,11,71,0,16798.0,15822.0,16947.0,17225.958333333332,16421.261904761905
2008-03-11 19:00:00,17129.0,2008,3,11,19,1,11,71,0,16836.0,15936.0,17014.0,17275.666666666668,16421.946428571428
2008-03-11 20:00:00,17873.0,2008,3,11,20,1,11,71,0,17129.0,16556.0,17455.0,17330.541666666668,16424.434523809523
2008-03-11 21:00:00,18673.0,2008,3,11,21,1,11,71,0,17873.0,17605.0,17690.0,17375.041666666668,16430.285714285714
2008-03-11 22:00:00,18547.0,2008,3,11,22,1,11,71,0,18673.0,17593.0,17243.0,17414.791666666668,16438.04761904762
2008-03-11 23:00:00,17832.0,2008,3,11,23,1,11,71,0,18547.0,17014.0,16441.0,17448.875,16446.32738095238
2008-03-12 00:00:00,17118.0,2008,3,12,0,2,11,72,0,17832.0,16126.0,15482.0,17490.208333333332,16456.065476190477
2008-03-10 01:00:00,16527.0,2008,3,10,1,0,11,70,0,17118.0,15942.0,15499.0,17514.583333333332,16462.184523809523
2008-03-10 02:00:00,16341.0,2008,3,10,2,0,11,70,0,16527.0,15711.0,15385.0,17540.833333333332,16467.875
2008-03-10 03:00:00,16605.0,2008,3,10,3,0,11,70,0,16341.0,15439.0,15396.0,17589.416666666668,16475.071428571428
2008-03-10 04:00:00,16549.0,2008,3,10,4,0,11,70,0,16605.0,15599.0,15646.0,17629.0,16480.446428571428
2008-03-10 05:00:00,16719.0,2008,3,10,5,0,11,70,0,16549.0,16026.0,16241.0,17657.875,16483.291666666668
2008-03-10 06:00:00,17681.0,2008,3,10,6,0,11,70,0,16719.0,16991.0,17315.0,17686.625,16485.470238095237
2008-03-10 07:00:00,19297.0,2008,3,10,7,0,11,70,0,17681.0,18614.0,18930.0,17715.083333333332,16487.654761904763
2008-03-10 08:00:00,20413.0,2008,3,10,8,0,11,70,0,19297.0,19671.0,19950.0,17746.0,16490.410714285714
2008-03-10 09:00:00,20251.0,2008,3,10,9,0,11,70,0,20413.0,19382.0,19747.0,17782.208333333332,16493.410714285714
2008-03-10 10:00:00,19892.0,2008,3,10,10,0,11,70,0,20251.0,19006.0,19359.0,17819.125,16496.583333333332
2008-03-10 11:00:00,19280.0,2008,3,10,11,0,11,70,0,19892.0,18798.0,19180.0,17839.208333333332,16497.178571428572
2008-03-10 12:00:00,18553.0,2008,3,10,12,0,11,70,0,19280.0,18236.0,18634.0,17852.416666666668,16496.696428571428
2008-03-10 13:00:00,18039.0,2008,3,10,13,0,11,70,0,18553.0,17818.0,18126.0,17861.625,16496.178571428572
2008-03-10 14:00:00,17455.0,2008,3,10,14,0,11,70,0,18039.0,17593.0,17740.0,17855.875,16494.48214285714
2008-03-10 15:00:00,17137.0,2008,3,10,15,0,11,70,0,17455.0,17198.0,17384.0,17853.333333333332,16493.011904761905
2008-03-10 16:00:00,16824.0,2008,3,10,16,0,11,70,0,17137.0,16935.0,17098.0,17848.708333333332,16491.380952380954
2008-03-10 17:00:00,16836.0,2008,3,10,17,0,11,70,0,16824.0,16798.0,17090.0,17850.291666666668,16489.869047619046
2008-03-10 18:00:00,16965.0,2008,3,10,18,0,11,70,0,16836.0,16836.0,17191.0,17855.666666666668,16488.52380952381
2008-03-10 19:00:00,17243.0,2008,3,10,19,0,11,70,0,16965.0,17129.0,17458.0,17860.416666666668,16487.244047619046
2008-03-10 20:00:00,17911.0,2008,3,10,20,0,11,70,0,17243.0,17873.0,18066.0,17862.0,16486.321428571428
2008-03-10 21:00:00,18520.0,2008,3,10,21,0,11,70,0,17911.0,18673.0,18501.0,17855.625,16486.434523809523
2008-03-10 22:00:00,18246.0,2008,3,10,22,0,11,70,0,18520.0,18547.0,18105.0,17843.083333333332,16487.27380952381
2008-03-10 23:00:00,17504.0,2008,3,10,23,0,11,70,0,18246.0,17832.0,17300.0,17829.416666666668,16488.488095238095
2008-03-11 00:00:00,16557.0,2008,3,11,0,1,11,71,0,17504.0,17118.0,16314.0,17806.041666666668,16489.934523809523
2008-03-09 01:00:00,17344.0,2008,3,9,1,6,10,69,1,16557.0,16527.0,14295.0,17840.083333333332,16508.083333333332
2008-03-09 02:00:00,17206.0,2008,3,9,2,6,10,69,1,17344.0,16341.0,14002.0,17876.125,16527.154761904763
2008-03-09 04:00:00,17180.0,2008,3,9,4,6,10,69,1,17206.0,16605.0,13793.0,17900.083333333332,16547.315476190477
2008-03-09 05:00:00,17259.0,2008,3,9,5,6,10,69,1,17180.0,16549.0,13834.0,17929.666666666668,16567.70238095238
2008-03-09 06:00:00,17407.0,2008,3,9,6,6,10,69,1,17259.0,16719.0,13953.0,17958.333333333332,16588.261904761905
2008-03-09 07:00:00,17860.0,2008,3,9,7,6,10,69,1,17407.0,17681.0,14177.0,17965.791666666668,16610.184523809523
2008-03-09 08:00:00,18483.0,2008,3,9,8,6,10,69,1,17860.0,19297.0,14786.0,17931.875,16632.190476190477
2008-03-09 09:00:00,18591.0,2008,3,9,9,6,10,69,1,18483.0,20413.0,15416.0,17855.958333333332,16651.089285714286
2008-03-09 10:00:00,18522.0,2008,3,9,10,6,10,69,1,18591.0,20251.0,15692.0,17783.916666666668,16667.934523809523
2008-03-09 11:00:00,18299.0,2008,3,9,11,6,10,69,1,18522.0,19892.0,16088.0,17717.541666666668,16681.095238095237
2008-03-09 12:00:00,17884.0,2008,3,9,12,6,10,69,1,18299.0,19280.0,15757.0,17659.375,16693.755952380954
2008-03-09 13:00:00,17415.0,2008,3,9,13,6,10,69,1,17884.0,18553.0,15587.0,17611.958333333332,16704.636904761905
2008-03-09 14:00:00,16802.0,2008,3,9,14,6,10,69,1,17415.0,18039.0,15413.0,17560.416666666668,16712.904761904763
2008-03-09 15:00:00,16273.0,2008,3,9,15,6,10,69,1,16802.0,17455.0,15219.0,17511.166666666668,16719.178571428572
2008-03-09 16:00:00,15997.0,2008,3,9,16,6,10,69,1,16273.0,17137.0,14957.0,17463.666666666668,16725.369047619046
2008-03-09 17:00:00,15819.0,2008,3,9,17,6,10,69,1,15997.0,16824.0,14782.0,17421.791666666668,16731.541666666668
2008-03-09 18:00:00,15864.0,2008,3,9,18,6,10,69,1,15819.0,16836.0,15044.0,17381.291666666668,16736.42261904762
2008-03-09 19:00:00,16100.0,2008,3,9,19,6,10,69,1,15864.0,16965.0,15294.0,17345.25,16741.220238095237
2008-03-09 20:00:00,17193.0,2008,3,9,20,6,10,69,1,16100.0,17243.0,15354.0,17343.166666666668,16752.166666666668
2008-03-09 21:00:00,18120.0,2008,3,9,21,6,10,69,1,17193.0,17911.0,16011.0,17351.875,16764.720238095237
2008-03-09 22:00:00,18013.0,2008,3,9,22,6,10,69,1,18120.0,18520.0,17024.0,17330.75,16770.60714285714
2008-03-09 23:00:00,17634.0,2008,3,9,23,6,10,69,1,18013.0,18246.0,17013.0,17305.25,16774.303571428572
2008-03-10 00:00:00,17038.0,2008,3,10,0,0,11,70,0,17634.0,17504.0,16501.0,17285.833333333332,16777.5
2008-03-08 01:00:00,16387.0,2008,3,8,1,5,10,68,1,17038.0,16557.0,15904.0,17278.75,16780.375
2008-03-08 02:00:00,15883.0,2008,3,8,2,5,10,68,1,16387.0,17344.0,14271.0,17217.875,16789.970238095237
2008-03-08 03:00:00,15867.0,2008,3,8,3,5,10,68,1,15883.0,17206.0,13852.0,17162.083333333332,16801.964285714286
2008-03-08 04:00:00,15857.0,2008,3,8,4,5,10,68,1,15867.0,17180.0,13614.0,17106.958333333332,16815.315476190477
2008-03-08 05:00:00,16075.0,2008,3,8,5,5,10,68,1,15857.0,17259.0,13567.0,17057.625,16830.244047619046
2008-03-08 06:00:00,16287.0,2008,3,8,6,5,10,68,1,16075.0,17407.0,13712.0,17010.958333333332,16845.571428571428
2008-03-08 07:00:00,16841.0,2008,3,8,7,5,10,68,1,16287.0,17860.0,14066.0,16968.5,16862.089285714286
2008-03-08 08:00:00,17231.0,2008,3,8,8,5,10,68,1,16841.0,18483.0,14749.0,16916.333333333332,16876.863095238095
2008-03-08 09:00:00,18031.0,2008,3,8,9,5,10,68,1,17231.0,18591.0,15479.0,16893.0,16892.053571428572
2008-03-08 10:00:00,18600.0,2008,3,8,10,5,10,68,1,18031.0,18522.0,16025.0,16896.25,16907.380952380954
2008-03-08 11:00:00,18828.0,2008,3,8,11,5,10,68,1,18600.0,18299.0,16409.0,16918.291666666668,16921.779761904763
2008-03-08 12:00:00,18815.0,2008,3,8,12,5,10,68,1,18828.0,17884.0,16413.0,16957.083333333332,16936.07738095238
2008-03-08 13:00:00,18709.0,2008,3,8,13,5,10,68,1,18815.0,17415.0,16133.0,17011.0,16951.410714285714
2008-03-08 14:00:00,18736.0,2008,3,8,14,5,10,68,1,18709.0,16802.0,15853.0,17091.583333333332,16968.571428571428
2008-03-08 15:00:00,18738.0,2008,3,8,15,5,10,68,1,18736.0,16273.0,15609.0,17194.291666666668,16987.196428571428
2008-03-08 16:00:00,18583.0,2008,3,8,16,5,10,68,1,18738.0,15997.0,15446.0,17302.041666666668,17005.869047619046
2008-03-08 17:00:00,18761.0,2008,3,8,17,5,10,68,1,18583.0,15819.0,15312.0,17424.625,17026.39880952381
2008-03-08 18:00:00,18964.0,2008,3,8,18,5,10,68,1,18761.0,15864.0,15459.0,17553.791666666668,17047.261904761905
2008-03-08 19:00:00,19542.0,2008,3,8,19,5,10,68,1,18964.0,16100.0,15542.0,17697.208333333332,17071.071428571428
2008-03-08 20:00:00,20135.0,2008,3,8,20,5,10,68,1,19542.0,17193.0,15543.0,17819.791666666668,17098.404761904763
2008-03-08 21:00:00,19859.0,2008,3,8,21,5,10,68,1,20135.0,18120.0,15975.0,17892.25,17121.52380952381
2008-03-08 22:00:00,19289.0,2008,3,8,22,5,10,68,1,19859.0,18013.0,16272.0,17945.416666666668,17139.48214285714
2008-03-08 23:00:00,18540.0,2008,3,8,23,5,10,68,1,19289.0,17634.0,16047.0,17983.166666666668,17154.321428571428
2008-03-09 00:00:00,17864.0,2008,3,9,0,6,10,69,1,18540.0,17038.0,15611.0,18017.583333333332,17167.73214285714
2008-03-07 01:00:00,15892.0,2008,3,7,1,4,10,67,0,17864.0,16387.0,14906.0,17996.958333333332,17173.60119047619
2008-03-07 02:00:00,15600.0,2008,3,7,2,4,10,67,0,15892.0,15883.0,14183.0,17985.166666666668,17182.035714285714
2008-03-07 03:00:00,15549.0,2008,3,7,3,4,10,67,0,15600.0,15867.0,13769.0,17971.916666666668,17192.630952380954
2008-03-07 04:00:00,15620.0,2008,3,7,4,4,10,67,0,15549.0,15857.0,13740.0,17962.041666666668,17203.821428571428
2008-03-07 05:00:00,15927.0,2008,3,7,5,4,10,67,0,15620.0,16075.0,13816.0,17955.875,17216.386904761905
2008-03-07 06:00:00,16803.0,2008,3,7,6,4,10,67,0,15927.0,16287.0,14032.0,17977.375,17232.880952380954
2008-03-07 07:00:00,18391.0,2008,3,7,7,4,10,67,0,16803.0,16841.0,15028.0,18041.958333333332,17252.89880952381
2008-03-07 08:00:00,18998.0,2008,3,7,8,4,10,67,0,18391.0,17231.0,16710.0,18115.583333333332,17266.51785714286
2008-03-07 09:00:00,19109.0,2008,3,7,9,4,10,67,0,18998.0,18031.0,17845.0,18160.5,17274.041666666668
2008-03-07 10:00:00,19351.0,2008,3,7,10,4,10,67,0,19109.0,18600.0,17796.0,18191.791666666668,17283.29761904762
2008-03-07 11:00:00,19677.0,2008,3,7,11,4,10,67,0,19351.0,18828.0,17628.0,18227.166666666668,17295.494047619046
2008-03-07 12:00:00,19662.0,2008,3,7,12,4,10,67,0,19677.0,18815.0,17495.0,18262.458333333332,17308.39285714286
2008-03-07 13:00:00,19565.0,2008,3,7,13,4,10,67,0,19662.0,18709.0,17078.0,18298.125,17323.196428571428
2008-03-07 14:00:00,19424.0,2008,3,7,14,4,10,67,0,19565.0,18736.0,16950.0,18326.791666666668,17337.92261904762
2008-03-07 15:00:00,18964.0,2008,3,7,15,4,10,67,0,19424.0,18738.0,16720.0,18336.208333333332,17351.279761904763
2008-03-07 16:00:00,18725.0,2008,3,7,16,4,10,67,0,18964.0,18583.0,16654.0,18342.125,17363.60714285714
2008-03-07 17:00:00,18794.0,2008,3,7,17,4,10,67,0,18725.0,18761.0,16478.0,18343.5,17377.39285714286
2008-03-07 18:00:00,18939.0,2008,3,7,18,4,10,67,0,18794.0,18964.0,16295.0,18342.458333333332,17393.130952380954
2008-03-07 19:00:00,19287.0,2008,3,7,19,4,10,67,0,18939.0,19542.0,16332.0,18331.833333333332,17410.720238095237
2008-03-07 20:00:00,19512.0,2008,3,7,20,4,10,67,0,19287.0,20135.0,16244.0,18305.875,17430.17261904762
2008-03-07 21:00:00,19177.0,2008,3,7,21,4,10,67,0,19512.0,19859.0,16394.0,18277.458333333332,17446.738095238095
2008-03-07 22:00:00,18767.0,2008,3,7,22,4,10,67,0,19177.0,19289.0,16695.0,18255.708333333332,17459.071428571428
2008-03-07 23:00:00,17878.0,2008,3,7,23,4,10,67,0,18767.0,18540.0,16438.0,18228.125,17467.64285714286
2008-03-08 00:00:00,17055.0,2008,3,8,0,5,10,68,1,17878.0,17864.0,15954.0,18194.416666666668,17474.196428571428
2008-03-06 01:00:00,16846.0,2008,3,6,1,3,10,66,0,17055.0,15892.0,14884.0,18234.166666666668,17485.875
2008-03-06 02:00:00,16653.0,2008,3,6,2,3,10,66,0,16846.0,15600.0,15631.0,18278.041666666668,17491.958333333332
2008-03-06 03:00:00,16531.0,2008,3,6,3,3,10,66,0,16653.0,15549.0,15391.0,18318.958333333332,17498.744047619046
2008-03-06 04:00:00,16721.0,2008,3,6,4,3,10,66,0,16531.0,15620.0,15351.0,18364.833333333332,17506.89880952381
2008-03-06 05:00:00,17130.0,2008,3,6,5,3,10,66,0,16721.0,15927.0,15470.0,18414.958333333332,17516.779761904763
2008-03-06 06:00:00,17963.0,2008,3,6,6,3,10,66,0,17130.0,16803.0,15667.0,18463.291666666668,17530.446428571428
2008-03-06 07:00:00,19587.0,2008,3,6,7,3,10,66,0,17963.0,18391.0,16606.0,18513.125,17548.190476190477
2008-03-06 08:00:00,20110.0,2008,3,6,8,3,10,66,0,19587.0,18998.0,18218.0,18559.458333333332,17559.45238095238
2008-03-06 09:00:00,19675.0,2008,3,6,9,3,10,66,0,20110.0,19109.0,19285.0,18583.041666666668,17561.77380952381
2008-03-06 10:00:00,19042.0,2008,3,6,10,3,10,66,0,19675.0,19351.0,19142.0,18570.166666666668,17561.178571428572
